day,30-day Avg Infection Duration,Adult Vectors,Air Temperature,Avg Num Infections,Births,Blood Smear Gametocyte Prevalence,Blood Smear Parasite Prevalence,Campaign Cost,Daily Bites per Human,Daily EIR,Disease Deaths,Fever Prevalence,Human Infectious Reservoir,Infected,Infectious Vectors,Land Temperature,Log Prevalence,Mean Parasitemia,New Clinical Cases,New Infections,New Severe Cases,Newly Symptomatic,PCR Gametocyte Prevalence,PCR Parasite Prevalence,PfHRP2 Prevalence,Rainfall,Relative Humidity,Statistical Population,Symptomatic Population,True Prevalence,Variant Fraction-PfEMP1 Major
992,156.3157958984,281117,25.87849998474,2.920074462891,94,0.3327239453793,0.7065813541412,0,58.30347442627,2.597806215286,0,0.06398537755013,0.0001019619958242,0.9826325178146,0.05944500118494,25.87849998474,-0.007608868181705,713.7231445312,5,21,0,7,0.872943341732,0.9597806334496,0.7093235850334,6.297500133514,0.8470299839973,1094,0,0.9780621528625,0.2388877272606
993,155.4518737793,286716,25.76300048828,2.916356801987,94,0.3327239453793,0.669104218483,0,60.81809997559,2.65996336937,0,0.06398537755013,0.0001017454196699,0.9835466146469,0.05939675495028,25.76300048828,-0.007205051835626,889.7056884766,10,23,0,15,0.8738573789597,0.9616087675095,0.7102376818657,5.05999994278,0.8486350178719,1094,0,0.9780621528625,0.2391422092915
994,155.140625,289605,25.78700065613,2.922862529755,94,0.3510054945946,0.6910420656204,0,58.34826660156,2.623400449753,0,0.06672760844231,0.0001024620432872,0.9835466146469,0.0594154112041,25.78700065613,-0.007205051835626,777.2230834961,8,25,0,16,0.8839122653008,0.9588665366173,0.7148080468178,4.6265001297,0.8436949849129,1094,0,0.9789762496948,0.2393941879272
995,154.8947296143,291744,26.01849937439,2.925650596619,94,0.3354661762714,0.6864716410637,0,60.21390151978,2.772394895554,0,0.07769652456045,0.0001033791049849,0.9835466146469,0.05984356254339,26.01849937439,-0.007205051835626,833.8283081055,14,18,0,11,0.8665447831154,0.9588665366173,0.7093235850334,5.328499794006,0.8318650126457,1094,0,0.9798902869225,0.2396025508642
996,154.352935791,319489,25.9015007019,2.924721240997,95,0.3482632637024,0.6974405646324,0,61.67915725708,2.809871912003,0,0.07861060649157,0.0001074316751328,0.9835466146469,0.05452457070351,25.9015007019,-0.007205051835626,781.0523071289,9,12,0,7,0.879341840744,0.9661791324615,0.7111517190933,3.825500011444,0.8444349765778,1094,0,0.9808043837547,0.2398212105036
997,154.15625,324181,25.86849975586,2.929368019104,95,0.3442922234535,0.6922374367714,0,74.70594024658,2.73607301712,0,0.07671232521534,0.0001057829213096,0.9826483726501,0.05916447937489,25.86849975586,-0.007601861376315,844.5483398438,14,25,0,12,0.873972594738,0.9534246325493,0.7022830843925,3.999499797821,0.8454549908638,1095,0,0.9799087047577,0.2398437559605
998,152.9884338379,326393,26.02000045776,2.929499149323,95,0.3406392633915,0.7022830843925,0,64.69589233398,3.707762479782,0,0.07579908519983,0.0001079546345863,0.9826483726501,0.0595325268805,26.02000045776,-0.007601861376315,823.8137207031,10,27,0,12,0.8821917772293,0.9552511572838,0.7123287916183,3.799999952316,0.8358799815178,1095,0,0.9808219075203,0.2400648146868
999,153.514175415,329220,26.03100013733,2.93049120903,96,0.350684940815,0.6876712441444,0,64.17625427246,3.832876682281,0,0.07671232521534,0.000103356091131,0.9844748973846,0.05913370847702,26.03100013733,-0.006795353256166,933.1231689453,10,28,0,19,0.8675799369812,0.9625570774078,0.6995433568954,3.734999895096,0.8388900160789,1095,0,0.9826483726501,0.240316644311
1000,152.9962158203,328255,26.06100082397,2.930555582047,96,0.3403284549713,0.7043795585632,0,74.79470825195,3.599452495575,0,0.08485401421785,0.0001031657593558,0.9844890236855,0.0600508749485,26.06100082397,-0.006789121776819,871.7033691406,10,16,0,6,0.8667883276939,0.9616788029671,0.706204354763,3.414999961853,0.8389049768448,1096,0,0.9817517995834,0.2403362095356
1001,154.7042541504,328480,25.85250091553,2.931481599808,96,0.3448905050755,0.703467130661,0,64.95893859863,3.86313867569,0,0.09215328097343,0.000101051715319,0.9854014515877,0.06063382700086,25.85250091553,-0.006386802531779,927.9198608398,11,23,0,12,0.8604014515877,0.9625912308693,0.7071167826653,3.766999959946,0.8444399833679,1096,0,0.9808394312859,0.2405918091536
1002,155.6348571777,328961,26.16449928284,2.929694652557,96,0.3439781069756,0.7153284549713,0,64.71715545654,3.943430662155,0,0.08941605687141,0.0001015385714709,0.9854014515877,0.06066980585456,26.16449928284,-0.006386802531779,886.450012207,10,23,0,12,0.8576642274857,0.9589415788651,0.7071167826653,4.747000217438,0.8311250209808,1096,0,0.9808394312859,0.2408050745726
1003,154.748626709,329123,26.12549972534,2.926919460297,96,0.3430656790733,0.6943430900574,0,73.1131362915,3.668795585632,0,0.09032846987247,0.0001024126104312,0.9863138794899,0.06125065684319,26.12549972534,-0.005984855815768,998.4377441406,16,14,0,9,0.8822992444038,0.9589415788651,0.7107664346695,5.293000221252,0.837475001812,1096,0,0.9808394312859,0.241044729948
1004,155.0640563965,331192,26.08250045776,2.931544780731,96,0.3485401570797,0.6870437860489,0,66.28740692139,3.978102207184,0,0.08485401421785,0.000105161270767,0.9863138794899,0.06143264472485,26.08250045776,-0.005984855815768,1014.530395508,9,27,0,12,0.877737224102,0.9543795585632,0.7025547623634,7.1234998703,0.8392400145531,1096,0,0.9808394312859,0.2412655353546
1005,155.8368835449,330361,26.15049934387,2.929694652557,96,0.3494525551796,0.706204354763,0,66.27554321289,3.969890594482,0,0.07846715301275,0.0001083603492589,0.9863138794899,0.06233786791563,26.15049934387,-0.005984855815768,949.6811523438,13,15,0,8,0.8704379796982,0.9607664346695,0.706204354763,3.158499956131,0.8344900012016,1096,0,0.9826642274857,0.2415367811918
1006,155.8797149658,331818,26.23649978638,2.931544780731,96,0.3649635016918,0.7043795585632,0,71.82390594482,3.798357725143,0,0.08120437711477,0.0001107122297981,0.9863138794899,0.06349264085293,26.23649978638,-0.005984855815768,929.3775634766,14,20,0,9,0.8713503479958,0.9653284549713,0.7043795585632,3.412499904633,0.8303800225258,1096,0,0.9844890236855,0.2417789697647
1007,155.2082519531,333282,26.16699981689,2.925138711929,96,0.3631386756897,0.6925182342529,0,67.59945678711,4.193430423737,0,0.08576641976833,0.0001141109023592,0.9863138794899,0.06446792930365,26.16699981689,-0.005984855815768,975.5648193359,8,23,0,12,0.872262775898,0.9680656790733,0.6998175382614,2.941999912262,0.8297049999237,1096,0,0.9854014515877,0.2420407831669
1008,154.7473754883,334026,26.12350082397,2.92428445816,96,0.3622262775898,0.6888686418533,0,67.59489440918,4.156934261322,0,0.07299269735813,0.0001140046369983,0.9872262477875,0.06703071296215,26.12350082397,-0.005583306774497,962.992980957,11,24,0,13,0.9005474448204,0.9625912308693,0.6952554583549,4.737500190735,0.8328449726105,1096,0,0.9835766553879,0.2422956824303
1009,153.7979125977,334089,26.19449996948,2.925207853317,96,0.369525551796,0.706204354763,0,71.48266601562,4.326642036438,0,0.08759123831987,0.0001133695332101,0.9881386756897,0.0689008012414,26.19449996948,-0.005182102322578,941.5922241211,11,18,0,5,0.8649635314941,0.9689781069756,0.7025547623634,4.1875,0.8344849944115,1096,0,0.9844890236855,0.2425455003977
1010,153.7408752441,334571,26.00399971008,2.923361063004,96,0.3740876019001,0.6879562139511,0,67.90054321289,4.530109405518,0,0.08211679011583,0.0001119015796576,0.9881386756897,0.06940829008818,26.00399971008,-0.005182102322578,979.092590332,12,14,0,6,0.8731752038002,0.9662408828735,0.6989051103592,3.221499919891,0.8496000170708,1096,0,0.9844890236855,0.2427578419447
1011,153.5595855713,333382,26.03199958801,2.92428445816,96,0.3649635016918,0.7025547623634,0,67.68065643311,4.377737045288,0,0.08941605687141,0.0001143865447375,0.9881386756897,0.07197149097919,26.03199958801,-0.005182102322578,1021.695007324,12,26,0,10,0.8759124279022,0.9662408828735,0.7116788029671,2.764499902725,0.8395699858665,1096,0,0.9844890236855,0.2430170923471
1012,153.5809783936,337500,26.00349998474,2.927054405212,96,0.3768248260021,0.6970803141594,0,70.30656433105,4.750912666321,0,0.07937955856323,0.0001144738998846,0.9881386756897,0.071682959795,26.00349998474,-0.005182102322578,1031.143432617,9,17,0,11,0.8822992444038,0.9662408828735,0.7107664346695,3.074500083923,0.8385400176048,1096,0,0.9844890236855,0.2432336211205
1013,154.5079650879,336185,26.29249954224,2.931671380997,96,0.372262775898,0.6970803141594,0,70.48996734619,4.625,0,0.08850365132093,0.0001162396220025,0.9881386756897,0.0733138024807,26.29249954224,-0.005182102322578,1143.969116211,12,20,0,8,0.8877737522125,0.9616788029671,0.7098540067673,4.442500114441,0.8194649815559,1096,0,0.9844890236855,0.243474945426
1014,155.6379852295,333760,26.42200088501,2.93074798584,96,0.3813868761063,0.6897810101509,0,67.84214782715,4.625912666321,0,0.08759123831987,0.0001140276217484,0.9881386756897,0.07607562094927,26.42200088501,-0.005182102322578,1166.091430664,11,14,1,5,0.872262775898,0.9644160866737,0.7089415788651,3.397500038147,0.8164600133896,1096,0,0.9854014515877,0.2437581270933
1015,156.1261138916,332202,26.1965007782,2.926267385483,96,0.3868613243103,0.703467130661,0,68.80383300781,5.121350288391,0,0.08576641976833,0.0001162971602753,0.9881386756897,0.07789236307144,26.1965007782,-0.005182102322578,1209.383544922,15,21,0,9,0.8941605687141,0.9589415788651,0.7107664346695,2.085000038147,0.8219400048256,1096,0,0.9863138794899,0.2440266013145
1016,156.208404541,329288,26.44000053406,2.927188873291,96,0.3859488964081,0.7089415788651,0,69.25365447998,4.87956237793,0,0.09580291807652,0.0001156539656222,0.9899635314941,0.08040074259043,26.44000053406,-0.004380804020911,1181.117553711,11,28,0,9,0.875,0.9571167826653,0.7116788029671,1.384999990463,0.8049499988556,1096,0,0.9863138794899,0.2443029284477
1017,156.3402709961,326738,26.43000030518,2.921731233597,97,0.377737224102,0.7217153310776,0,66.07025146484,5.000912189484,0,0.09671533107758,0.0001167134250863,0.9899635314941,0.08381026983261,26.43000030518,-0.004380804020911,1244.170166016,13,22,0,8,0.8677007555962,0.956204354763,0.7198905348778,1.044999957085,0.8040249943733,1096,0,0.9863138794899,0.2445767223835
1018,157.2886199951,323631,26.51250076294,2.928176879883,97,0.3919781148434,0.7174111008644,0,67.27256774902,5.50865983963,0,0.1039197817445,0.0001143978734035,0.9899726510048,0.0860702469945,26.51250076294,-0.004376803059131,1236.690307617,11,32,0,14,0.8805834054947,0.9662716388702,0.7192342877388,1.533499956131,0.8020899891853,1097,0,0.9854147434235,0.2446290105581
1019,157.3164978027,321174,26.62899971008,2.931859970093,97,0.3828623592854,0.7310847640038,0,67.34548187256,5.343664646149,0,0.1112123951316,0.0001142397886724,0.9899726510048,0.08764719218016,26.62899971008,-0.004376803059131,1243.75793457,12,26,0,14,0.8605287075043,0.965360045433,0.7228806018829,1.379500031471,0.7908599972725,1097,0,0.9863263368607,0.244893103838
1020,157.9212799072,318712,26.67600059509,2.931859970093,97,0.4029170572758,0.7365542650223,0,65.1467666626,5.258887767792,0,0.101185053587,0.0001146326103481,0.9899726510048,0.08935653418303,26.67600059509,-0.004376803059131,1161.70703125,16,18,0,7,0.8742023706436,0.9680948257446,0.7283500432968,1.606500029564,0.7899050116539,1097,0,0.9872379302979,0.2451359033585
1021,157.8547515869,316845,26.65699958801,2.93093919754,97,0.3910665512085,0.7329079508781,0,65.66271209717,5.624430179596,0,0.09024612605572,0.0001150346288341,0.9899726510048,0.0901955217123,26.65699958801,-0.004376803059131,1245.429077148,14,19,0,6,0.8933454751968,0.9644485116005,0.7310847640038,1.125,0.7913299798965,1097,0,0.9872379302979,0.245374545455
1022,157.1212158203,316721,26.55699920654,2.931859970093,97,0.4001823067665,0.7310847640038,0,66.10939025879,5.449407577515,0,0.09389243274927,0.0001190050097648,0.9899726510048,0.09050868451595,26.55699920654,-0.004376803059131,1180.094116211,8,18,0,10,0.8742023706436,0.9571558833122,0.7365542650223,1.49899995327,0.7868199944496,1097,0,0.9890610575676,0.2456087768078
1023,157.4703826904,313383,26.59900093079,2.932842731476,97,0.3983591496944,0.7146763801575,0,64.9197845459,5.338194847107,0,0.07930719852448,0.0001188397509395,0.9899726510048,0.09214603155851,26.59900093079,-0.004376803059131,1384.80090332,9,28,0,15,0.8814949989319,0.9671832323074,0.7402005195618,1.928500056267,0.7724850177765,1097,0,0.9890610575676,0.2459052205086
1024,157.5217437744,310513,26.76549911499,2.932965993881,97,0.3983591496944,0.7265269160271,0,63.46490478516,5.648131370544,0,0.09206928312778,0.0001184348511742,0.990884244442,0.09389623254538,26.76549911499,-0.0039770770818,1219.069946289,11,31,0,22,0.8906107544899,0.9571558833122,0.738377392292,0.8309999704361,0.7577250003815,1097,0,0.9899726510048,0.2461300194263
1025,156.8846740723,306358,26.55599975586,2.934802532196,97,0.4165906906128,0.7274384498596,0,63.94256973267,5.629899501801,0,0.09480401128531,0.0001198611644213,0.9927073717117,0.0954602137208,26.55599975586,-0.003178753191605,1263.359863281,15,26,0,15,0.8769370913506,0.965360045433,0.7447584271431,0.6514999866486,0.7773399949074,1097,0,0.9899726510048,0.2464708387852
1026,156.5457458496,304686,26.62549972534,2.935720920563,97,0.4165906906128,0.7310847640038,0,62.49134063721,5.478578090668,0,0.08659981936216,0.000120093820442,0.9927073717117,0.09656498581171,26.62549972534,-0.003178753191605,1193.494140625,9,19,0,11,0.8760254979134,0.965360045433,0.7438468337059,0.6775000095367,0.7615950107574,1097,0,0.9899726510048,0.2467315047979
1027,156.4909667969,324104,26.46150016785,2.935720920563,97,0.4202370047569,0.7265269160271,0,62.49863433838,5.82862329483,0,0.09753873944283,0.0001237258402398,0.9927073717117,0.09144286811352,26.46150016785,-0.003178753191605,1294.24621582,10,17,0,8,0.8760254979134,0.958979010582,0.7447584271431,0.6489999890327,0.755029976368,1097,0,0.9899726510048,0.2469922304153
1028,157.3268585205,319878,26.46050071716,2.938475608826,97,0.4211485981941,0.720145881176,0,74.6809463501,5.680036067963,0,0.08659981936216,0.000125985883642,0.9927073717117,0.0922789350152,26.46050071716,-0.003178753191605,1260.231811523,14,33,0,13,0.885141313076,0.9626253247261,0.7456700205803,0.936999976635,0.7551699876785,1097,0,0.9899726510048,0.2472639679909
1029,156.9575195312,316912,26.49900054932,2.938475608826,97,0.4275296330452,0.7247037291527,0,61.5733833313,5.497720718384,0,0.1057429388165,0.0001296100381296,0.9927073717117,0.09292800724506,26.49900054932,-0.003178753191605,1248.141845703,16,18,0,6,0.8814949989319,0.958979010582,0.7511394619942,1.455500006676,0.7317500114441,1097,0,0.9890610575676,0.2474965006113
1030,157.7179412842,314711,26.52750015259,2.934862375259,97,0.4329990744591,0.7265269160271,0,61.26071166992,5.707384109497,0,0.08842296898365,0.000130031228764,0.9927073717117,0.09379081428051,26.52750015259,-0.003178753191605,1225.642333984,5,24,0,14,0.8869644403458,0.9635369181633,0.7529626488686,0.6330000162125,0.7103750109673,1097,0,0.9899726510048,0.2477657347918
1031,157.2343444824,309798,26.64450073242,2.932110071182,97,0.4238833189011,0.7247037291527,0,70.95715332031,5.59526014328,0,0.09206928312778,0.0001366113719996,0.9936189651489,0.09567201882601,26.64450073242,-0.002780127804726,1250.954223633,11,18,0,11,0.8933454751968,0.9635369181633,0.7556973695755,0.4435000121593,0.7114449739456,1097,0,0.9917957782745,0.2480578422546
1032,156.6955108643,304965,26.51899909973,2.936755180359,97,0.4348222315311,0.7329079508781,0,59.91431045532,5.515041351318,0,0.08021877706051,0.000133868525154,0.9936189651489,0.09773580729961,26.51899909973,-0.002780127804726,1210.619384766,9,31,0,16,0.896991789341,0.9580674767494,0.7602552175522,0.3185000121593,0.7371900081635,1097,0,0.9917957782745,0.2483560293913
1033,158.3091430664,299235,26.63500022888,2.933089017868,97,0.4375569820404,0.7438468337059,0,58.7456703186,5.729261875153,0,0.08842296898365,0.0001366861979477,0.9945305585861,0.1006265953183,26.63500022888,-0.002381867961958,1191.739746094,11,23,0,15,0.894257068634,0.9726526737213,0.7602552175522,0.7120000123978,0.7285000085831,1097,0,0.9899726510048,0.248623535037
1034,158.2695922852,292281,26.57099914551,2.934862375259,97,0.4348222315311,0.7420237064362,0,66.03008270264,5.800364494324,0,0.1048313602805,0.0001352099789074,0.9945305585861,0.1032123193145,26.57099914551,-0.002381867961958,1261.800048828,12,25,0,12,0.8924338817596,0.9626253247261,0.7702825665474,0.5780000090599,0.715399980545,1097,0,0.990884244442,0.248880982399
1035,158.6062011719,286656,26.64150047302,2.931255817413,98,0.4421148598194,0.7556973695755,0,56.71923446655,5.665451049805,0,0.08659981936216,0.0001323376200162,0.9936189651489,0.1057748645544,26.64150047302,-0.002780127804726,1201.932250977,17,23,1,15,0.8906107544899,0.9598906040192,0.7702825665474,0.1700000017881,0.6998199820518,1097,0,0.990884244442,0.2491971105337
1036,158.8291931152,280812,26.58749961853,2.933150291443,99,0.4389799535275,0.7413479089737,0,55.5637512207,5.778688430786,0,0.1065573766828,0.0001349294470856,0.9936247467995,0.1085067614913,26.58749961853,-0.00277760066092,1355.642578125,11,22,0,8,0.8843351602554,0.969945371151,0.7732240557671,0.2440000027418,0.683974981308,1098,0,0.9899817705154,0.2492399513721
1037,160.1159820557,275147,26.48349952698,2.935041189194,99,0.4404003620148,0.7452229261398,0,61.22657012939,5.95814371109,0,0.09827115386724,0.0001312289241469,0.9936305880547,0.1107189953327,26.48349952698,-0.002775047672912,1350.475952148,23,26,0,13,0.8817106485367,0.9727024435997,0.7816196680069,0.2049999982119,0.6805800199509,1099,0,0.989080965519,0.2493005096912
1038,161.0633850098,268846,26.44249916077,2.94241309166,99,0.4449499547482,0.750682413578,0,53.7752532959,5.657870769501,0,0.1155596002936,0.0001346207718598,0.9945405125618,0.114150851965,26.44249916077,-0.002377521246672,1354.631958008,16,26,0,14,0.8935396075249,0.9736123681068,0.7898089289665,0.2449999898672,0.6775299906731,1099,0,0.9881710410118,0.2495608627796
1039,161.7658233643,263060,26.35050010681,2.94241309166,99,0.4485896229744,0.7579618096352,0,52.03093719482,5.91628742218,0,0.1028207466006,0.0001310365623794,0.9954504370689,0.1189576536417,26.35050010681,-0.001980358501896,1319.710693359,14,18,0,8,0.8780709505081,0.9672429561615,0.7916287779808,0.2284999936819,0.6533600091934,1099,0,0.9881710410118,0.2498646229506
1040,161.6137084961,256589,26.33250045776,2.94241309166,99,0.4431301057339,0.7479526996613,0,56.63057327271,6.17470407486,0,0.1091901734471,0.0001363295305055,0.9954504370689,0.1224526390433,26.33250045776,-0.001980358501896,1411.866577148,12,26,0,10,0.9071883559227,0.9699727296829,0.7952684164047,0.1344999969006,0.6290850043297,1099,0,0.9881710410118,0.2501257956028
